File created on 2022-11-02T10:49:43.236186
#COOR
GSM


#START
2021 12 04 02 00 00 000       -1.40       7.15       3.21    -470.70      13.88      22.83       5.04  154014.00
2021 12 04 02 01 00 000       -0.71       6.67       4.20    -476.30       5.00      23.84       4.66  152347.00
2021 12 04 02 02 00 000       -0.73       7.20       3.75    -480.80       2.52      16.57       4.60  153500.00
2021 12 04 02 03 00 000       -1.07       7.63       2.79    -481.70       5.58      20.52       4.47  138830.00
2021 12 04 02 04 00 000       -1.14       6.46       4.13    -485.10      -0.75      17.11       4.18  115751.00
2021 12 04 02 05 00 000       -1.19       7.62       2.78    -474.20       9.05       2.96       3.80  121318.00
2021 12 04 02 06 00 000       -1.57       6.66       3.85    -474.20       9.05       2.96       3.80  121318.00
2021 12 04 02 07 00 000       -1.73       6.03       4.33    -480.72      11.56       4.80       3.85  127263.33
2021 12 04 02 08 00 000       -2.12       5.52       4.80    -487.23      14.08       6.63       3.91  133208.67
2021 12 04 02 09 00 000       -2.54       5.05       5.31    -493.75      16.60       8.46       3.96  139154.00
2021 12 04 02 10 00 000       -2.42       4.94       5.33    -500.27      19.12      10.29       4.02  145099.33
2021 12 04 02 11 00 000       -2.58       4.90       5.34    -506.78      21.65      12.12       4.07  151044.67
2021 12 04 02 12 00 000       -4.68       2.69       0.84    -513.30      24.17      13.94       4.13  156990.00
2021 12 04 02 13 00 000       -2.42       4.69       5.57    -493.40      23.96       8.03       3.95  140620.00
2021 12 04 02 14 00 000       -2.29       4.63       5.62    -466.40      23.71       0.11       3.70  118463.00
2021 12 04 02 15 00 000       -1.88       4.42       5.71    -466.40      23.71       0.10       3.70  118463.00
2021 12 04 02 16 00 000       -1.54       0.49       4.67    -470.66      20.51       2.20       3.75  122625.60
2021 12 04 02 17 00 000       -0.27       2.93       3.19    -474.92      17.32       4.29       3.80  126788.20
2021 12 04 02 18 00 000        1.06       5.86       2.54    -479.18      14.13       6.40       3.84  130950.80
2021 12 04 02 19 00 000        0.83       6.38       3.25    -483.44      10.94       8.50       3.89  135113.40
2021 12 04 02 20 00 000        0.76       6.35       3.38    -487.70       7.76      10.62       3.94  139276.00
2021 12 04 02 21 00 000        0.38       6.03       3.67    -487.70       7.77      10.61       3.94  139276.00
2021 12 04 02 22 00 000       -1.87       4.60       1.14    -487.55       4.91      11.23       3.96  139015.25
2021 12 04 02 23 00 000        0.10       6.12       3.68    -487.40       2.06      11.85       3.97  138754.50
2021 12 04 02 24 00 000        0.12       6.34       3.44    -487.25      -0.79      12.48       3.99  138493.75
2021 12 04 02 25 00 000        0.41       6.42       3.03    -487.10      -3.64      13.10       4.01  138233.00
2021 12 04 02 26 00 000        1.03       4.15       3.27    -487.10      -3.63      13.11       4.01  138233.00
2021 12 04 02 27 00 000       -1.38      -0.68      -2.06    -487.10      -3.62      13.11       4.01  138233.00
2021 12 04 02 28 00 000       -4.98       1.67      -1.62    -512.10      42.03      20.97       4.28  174637.00
2021 12 04 02 29 00 000       -4.89       1.59      -2.35    -505.00      25.31      29.95       4.11  188162.00
2021 12 04 02 30 00 000       -1.74       2.16      -0.76    -500.50      18.74      36.74       4.63  208180.00
2021 12 04 02 31 00 000       -3.29       1.37      -2.26    -505.30      31.39      24.53       4.23  183981.00
2021 12 04 02 32 00 000       -3.04       2.26      -1.30    -500.30      43.20      30.63       4.19  166786.00
2021 12 04 02 33 00 000       -1.72       2.47      -0.14    -500.00      33.17      26.03       4.17  161935.00
2021 12 04 02 34 00 000       -3.09       1.68      -1.42    -502.30      24.25      16.00       4.08  159639.00
2021 12 04 02 35 00 000       -3.03       0.80      -2.38    -498.10      39.20       8.17       3.96  157558.00
2021 12 04 02 36 00 000       -3.23       0.17      -2.95    -480.90      49.38      44.71       4.86  218009.00
2021 12 04 02 37 00 000       -5.86       0.90      -1.83    -476.30      56.64      48.13       4.99  198002.00
2021 12 04 02 38 00 000       -5.35       1.08      -2.48    -509.90      42.25      11.68       3.36  146131.00
2021 12 04 02 39 00 000       -4.77       0.31      -4.04    -511.10      33.96      11.96       3.83  150747.00
2021 12 04 02 40 00 000       -4.62       0.76      -4.98    -512.00      27.97      12.06       4.15  154027.00
2021 12 04 02 41 00 000       -4.71       0.98      -4.39    -512.28      26.35      12.38       4.13  155992.70
2021 12 04 02 42 00 000       -4.79       1.19      -3.80    -512.56      24.73      12.71       4.12  157958.40
2021 12 04 02 43 00 000       -4.88       1.41      -3.21    -512.84      23.11      13.04       4.10  159924.10
2021 12 04 02 44 00 000       -4.96       1.62      -2.62    -513.12      21.49      13.37       4.09  161889.80
2021 12 04 02 45 00 000       -5.05       1.84      -2.03    -513.40      19.88      13.70       4.08  163855.50
2021 12 04 02 46 00 000       -5.21       1.49      -1.97    -513.68      18.26      14.03       4.06  165821.20
2021 12 04 02 47 00 000       -5.37       1.15      -1.91    -513.96      16.64      14.37       4.04  167786.90
2021 12 04 02 48 00 000       -5.52       0.81      -1.84    -514.24      15.03      14.71       4.03  169752.60
2021 12 04 02 49 00 000       -5.68       0.46      -1.78    -514.52      13.41      15.05       4.01  171718.30
2021 12 04 02 50 00 000       -4.73       2.99      -1.70    -514.80      11.79      15.39       4.00  173684.00
2021 12 04 02 51 00 000       -5.24       1.83      -1.62    -514.80      11.81      15.38       4.00  173684.00
2021 12 04 02 52 00 000       -5.75       0.68      -1.55    -512.00      18.57      15.37       3.84  143898.50
2021 12 04 02 53 00 000       -0.23       3.04       0.98    -509.20      25.34      15.34       3.69  114113.00
2021 12 04 02 54 00 000        0.61       3.11       1.15    -520.80      18.93       8.72       3.25  114090.00
2021 12 04 02 55 00 000        0.20       2.59       0.60    -537.40      10.92       6.38       2.70  104091.00
2021 12 04 02 56 00 000        1.43       3.03       1.29    -544.60       8.53      10.70       2.52   92398.00
2021 12 04 02 57 00 000        0.00       3.11       0.49    -533.80      11.86       9.13       2.93  113668.00
2021 12 04 02 58 00 000        0.43       3.44       0.72    -516.40      17.69      13.33       3.79  147901.00
2021 12 04 02 59 00 000       -1.45       3.36       0.33    -539.60      11.40      11.54       2.85  105019.00
2021 12 04 03 00 00 000        0.97       3.70       2.33    -539.40      11.38      10.93       2.84  104756.00
2021 12 04 03 01 00 000        0.81       3.99       2.02    -529.80      10.54      -5.16       2.61  100760.00
2021 12 04 03 02 00 000        0.91       4.00       1.88    -529.90      14.19      -0.65       2.61  111954.00
2021 12 04 03 03 00 000       -1.38       3.05       0.20    -524.10      19.25      11.68       3.06  133300.00
2021 12 04 03 04 00 000       -0.02       3.62       1.16    -514.00      16.24      18.64       3.89  144960.00
2021 12 04 03 05 00 000        1.02       3.57       1.54    -530.60      11.02       1.80       2.89  117053.00
2021 12 04 03 06 00 000       -1.29       2.70       0.12    -532.17      10.23       0.63       2.87  115925.25
2021 12 04 03 07 00 000        1.53       3.26       2.28    -533.75       9.43      -0.54       2.84  114797.50
2021 12 04 03 08 00 000        0.06       2.23       1.16    -535.33       8.64      -1.70       2.82  113669.75
2021 12 04 03 09 00 000       -1.68       3.24      -0.11    -536.90       7.85      -2.86       2.80  112542.00
2021 12 04 03 10 00 000       -0.43       3.12       1.47    -536.20       9.19      -2.14       2.83  114986.00
2021 12 04 03 11 00 000       -0.37       4.43       1.17    -513.10      50.85      22.81       3.69  194594.00
2021 12 04 03 12 00 000        0.59       4.28       1.61    -526.70      12.18       5.88       3.77  149193.00
2021 12 04 03 13 00 000        0.93       3.41       2.03    -515.20      39.85      16.00       4.13  213119.00
2021 12 04 03 14 00 000        1.46      -1.39       2.41    -518.00      33.56      12.85       4.20  188528.00
2021 12 04 03 15 00 000       -0.72       2.69       1.13    -528.10       9.97       2.38       4.23  115780.00
2021 12 04 03 16 00 000        0.56       2.40       1.60    -532.70       7.41       3.84       3.42  113303.00
2021 12 04 03 17 00 000        1.24       3.10       1.84    -537.30       4.85       5.30       2.61  110826.00
2021 12 04 03 18 00 000        1.24       4.64       1.61    -530.70       6.18       4.11       2.91  126740.00
2021 12 04 03 19 00 000        0.27       5.12       1.19    -520.00       7.17       6.94       3.10  135441.00
2021 12 04 03 20 00 000        1.66       5.22       1.78    -525.20       5.93       9.33       2.88  118309.00
2021 12 04 03 21 00 000        0.51       5.08       1.77    -522.60       2.81      10.44       3.62  110235.00
2021 12 04 03 22 00 000        0.75       4.82       1.90    -529.40       1.54       7.91       3.74  130281.00
2021 12 04 03 23 00 000        3.26       3.69       3.09    -529.40      10.76       9.18       3.46  139429.00
2021 12 04 03 24 00 000        0.67       3.47       0.97    -541.90      36.30       5.90       2.42   88864.00
2021 12 04 03 25 00 000        1.66       4.50       2.79    -542.60      32.25       4.64       2.50   90761.57
2021 12 04 03 26 00 000        2.79       3.84       2.58    -543.30      28.20       3.38       2.59   92659.14
2021 12 04 03 27 00 000       -0.09       4.81       2.58    -544.00      24.14       2.13       2.67   94556.71
2021 12 04 03 28 00 000        1.06       2.89       1.47    -544.70      20.09       0.89       2.76   96454.29
2021 12 04 03 29 00 000        2.07       3.90       3.04    -545.40      16.03      -0.35       2.84   98351.86
2021 12 04 03 30 00 000        2.32       3.29       3.65    -546.10      11.97      -1.58       2.93  100249.43
2021 12 04 03 31 00 000        3.27       3.14       3.28    -546.80       7.91      -2.80       3.01  102147.00
2021 12 04 03 32 00 000        3.62       2.71       3.18    -546.80       7.91      -2.81       3.01  102147.00
2021 12 04 03 33 00 000        2.21       2.77       2.25    -540.80       8.65      -2.30       3.04  111310.33
2021 12 04 03 34 00 000        3.08       2.96       3.59    -534.80       9.39      -1.80       3.08  120473.67
2021 12 04 03 35 00 000        2.04       4.36       3.02    -528.80      10.13      -1.29       3.11  129637.00
2021 12 04 03 36 00 000        2.92       4.03       3.39    -528.80      10.13      -1.30       3.11  129637.00
2021 12 04 03 37 00 000        3.83       3.34       3.32    -528.80      10.13      -1.31       3.11  129637.00
2021 12 04 03 38 00 000        4.00       3.03       3.03    -526.14      17.42       1.65       3.20  142502.00
2021 12 04 03 39 00 000        1.57       2.63       1.58    -523.49      24.71       4.60       3.28  155367.00
2021 12 04 03 40 00 000        2.85       2.76       2.51    -520.83      32.01       7.54       3.37  168232.00
2021 12 04 03 41 00 000        4.13       2.90       3.44    -518.17      39.31      10.46       3.46  181097.00
2021 12 04 03 42 00 000        3.10       2.86       2.89    -515.51      46.62      13.38       3.55  193962.00
2021 12 04 03 43 00 000        2.06       2.83       2.34    -512.86      53.93      16.28       3.63  206827.00
2021 12 04 03 44 00 000        1.03       2.79       1.79    -510.20      61.25      19.17       3.72  219692.00
2021 12 04 03 45 00 000        1.01       2.77       1.70    -510.20      61.26      19.12       3.72  219692.00
2021 12 04 03 46 00 000        1.00       2.76       1.61    -511.39      59.66      19.65       3.71  221009.08
2021 12 04 03 47 00 000        0.98       2.74       1.52    -512.58      58.07      20.18       3.71  222326.17
2021 12 04 03 48 00 000        0.97       2.73       1.43    -513.77      56.47      20.71       3.70  223643.25
2021 12 04 03 49 00 000        0.95       2.71       1.34    -514.97      54.87      21.24       3.70  224960.33
2021 12 04 03 50 00 000        0.95       2.71       1.34    -516.16      53.28      21.78       3.69  226277.42
2021 12 04 03 51 00 000        0.98       2.71       1.34    -517.35      51.68      22.32       3.69  227594.50
2021 12 04 03 52 00 000        1.00       2.72       1.34    -518.54      50.09      22.86       3.68  228911.58
2021 12 04 03 53 00 000        1.03       2.72       1.34    -519.73      48.49      23.40       3.67  230228.67
2021 12 04 03 54 00 000        1.05       2.73       1.34    -520.92      46.90      23.95       3.67  231545.75
2021 12 04 03 55 00 000        1.08       2.73       1.34    -522.12      45.31      24.50       3.66  232862.83
2021 12 04 03 56 00 000       -0.97       1.84       0.74    -523.31      43.72      25.05       3.66  234179.92
2021 12 04 03 57 00 000       -1.12       1.62       0.63    -524.50      42.13      25.60       3.65  235497.00
2021 12 04 03 58 00 000       -1.72       1.40       0.27    -524.50      42.15      25.57       3.65  235497.00
2021 12 04 03 59 00 000       -1.00       1.59       0.61    -521.50      45.05      24.15       3.77  238585.00
2021 12 04 04 00 00 000       -0.29       1.55       0.86    -515.20      51.11      21.11       4.00  245028.00
2021 12 04 04 01 00 000        0.46       1.63       0.73    -521.60      50.46      20.43       3.73  231238.00
2021 12 04 04 02 00 000        0.07       0.97       0.47    -522.90      50.35      20.20       3.67  228454.00
2021 12 04 04 03 00 000       -0.25       1.59       0.56    -525.10      54.76      20.83       3.74  230541.00
2021 12 04 04 04 00 000       -0.69       1.49       0.07    -525.10      54.78      20.78       3.74  230541.00
2021 12 04 04 05 00 000       -0.72       1.60       0.35    -525.10      54.79      20.74       3.74  230541.00
2021 12 04 04 06 00 000       -1.74       2.18      -0.17    -522.30      52.41      22.75       3.53  251227.00
2021 12 04 04 07 00 000       -0.63       2.40       0.54    -522.50      52.96      22.05       3.52  248775.00
2021 12 04 04 08 00 000       -0.37       1.59       0.78    -523.90      56.38      18.03       3.47  233313.00
2021 12 04 04 09 00 000       -1.07       2.14       0.06    -523.90      56.40      17.98       3.47  233313.00
2021 12 04 04 10 00 000       -1.21       2.07      -0.11    -521.60      55.10      20.69       3.56  244335.00
2021 12 04 04 11 00 000       -0.40       2.17       0.63    -523.00      52.87      17.57       3.40  222736.00
2021 12 04 04 12 00 000       -0.43       2.61       1.09    -522.50      47.30      19.84       3.51  217319.00
2021 12 04 04 13 00 000        0.43       1.82       1.84    -520.40      50.18      22.10       3.75  226936.00
2021 12 04 04 14 00 000       -0.15       2.09       1.80    -518.90      53.16      16.91       3.61  205096.00
2021 12 04 04 15 00 000       -0.43       2.22       1.54    -517.50      47.97      13.52       3.34  182674.00
2021 12 04 04 16 00 000       -0.57       2.48       1.23    -512.80      52.87      23.90       3.83  231423.00
2021 12 04 04 17 00 000       -0.85       2.29       0.69    -517.40      51.45      19.09       3.30  195862.00
2021 12 04 04 18 00 000        0.14       2.30       0.82    -521.60      59.64      21.95       3.44  194668.00
2021 12 04 04 19 00 000       -0.33       2.04       0.40    -524.70      59.10      14.31       3.65  211894.00
2021 12 04 04 20 00 000       -0.67       2.21       0.18    -525.20      58.12      13.57       3.61  212355.00
2021 12 04 04 21 00 000       -1.84       0.71      -1.55    -527.70      58.66      19.00       3.49  214762.00
2021 12 04 04 22 00 000       -2.02       0.96      -1.27    -528.60      57.86      20.56       3.44  220161.00
2021 12 04 04 23 00 000       -1.99       1.00      -1.81    -524.80      52.93       5.79       3.56  256990.00
2021 12 04 04 24 00 000       -1.88       1.75      -1.36    -529.30      52.55      18.68       3.45  222714.00
2021 12 04 04 25 00 000       -1.84       1.76      -1.71    -529.50      52.53      19.24       3.44  221152.00
2021 12 04 04 26 00 000       -1.12       1.66      -0.83    -529.50      52.55      19.20       3.44  221152.00
2021 12 04 04 27 00 000       -0.58       1.75       0.00    -527.30      50.31      18.02       3.45  215561.00
2021 12 04 04 28 00 000       -0.39       1.57       0.21    -525.50      50.66      18.24       3.46  215939.00
2021 12 04 04 29 00 000       -0.21       1.40       0.43    -526.54      50.06      15.97       3.47  222297.40
2021 12 04 04 30 00 000       -0.02       1.22       0.64    -527.58      49.46      13.71       3.47  228655.80
2021 12 04 04 31 00 000       -1.62       2.41      -0.50    -528.62      48.86      11.45       3.48  235014.20
2021 12 04 04 32 00 000       -1.95       2.20      -0.81    -529.66      48.25       9.19       3.48  241372.60
2021 12 04 04 33 00 000       -1.11       1.44      -0.33    -530.70      47.63       6.93       3.49  247731.00
2021 12 04 04 34 00 000       -0.81       1.67      -0.04    -530.70      47.64       6.89       3.49  247731.00
2021 12 04 04 35 00 000       -0.55       1.68       0.11    -530.70      47.64       6.85       3.49  247731.00
2021 12 04 04 36 00 000       -0.80       1.79       0.71    -530.20      47.78       6.00       3.43  238882.25
2021 12 04 04 37 00 000       -0.30       0.70       0.43    -529.70      47.92       5.15       3.37  230033.50
2021 12 04 04 38 00 000       -0.29       0.47       0.20    -529.20      48.06       4.30       3.31  221184.75
2021 12 04 04 39 00 000        0.14       0.52       0.69    -528.70      48.20       3.45       3.26  212336.00
2021 12 04 04 40 00 000        0.57       0.58       1.18    -528.20      48.34       2.59       3.20  203487.25
2021 12 04 04 41 00 000        1.09       0.75       1.52    -527.70      48.47       1.74       3.14  194638.50
2021 12 04 04 42 00 000        2.03       0.81       2.20    -527.20      48.60       0.89       3.08  185789.75
2021 12 04 04 43 00 000        2.07       0.65       2.19    -526.70      48.74       0.04       3.02  176941.00
2021 12 04 04 44 00 000        1.66       0.46       2.15    -526.70      48.74      -0.00       3.02  176941.00
2021 12 04 04 45 00 000        1.80       0.37       1.38    -525.70      50.80       6.29       3.19  191816.50
2021 12 04 04 46 00 000        1.22       0.26       1.18    -524.70      52.88      12.57       3.36  206692.00
2021 12 04 04 47 00 000        1.61      -0.17       1.84    -524.70      52.89      12.53       3.36  206692.00
2021 12 04 04 48 00 000        1.58      -0.01       1.70    -522.30      50.56       9.38       3.25  200630.50
2021 12 04 04 49 00 000        1.32      -0.11       1.51    -519.90      48.21       6.23       3.14  194569.00
2021 12 04 04 50 00 000       -0.78       1.29       1.18    -520.50      47.40       6.10       3.12  194382.00
2021 12 04 04 51 00 000       -1.51       2.11       0.95    -521.50      43.86       4.54       2.96  189060.00
2021 12 04 04 52 00 000       -2.73       3.37       0.35    -518.30      46.63       4.82       3.04  195366.00
2021 12 04 04 53 00 000       -2.09       3.16      -1.03    -520.20      46.40       4.51       2.78  186821.00
2021 12 04 04 54 00 000       -2.25       3.58      -0.74    -516.60      42.58      -2.45       2.74  185983.00
2021 12 04 04 55 00 000       -2.13       3.01       0.69    -527.70      51.92       4.15       2.66  168868.00
2021 12 04 04 56 00 000       -2.27       3.07       0.16    -528.70      53.89       5.84       2.64  163028.00
2021 12 04 04 57 00 000       -2.14       2.95      -0.04    -528.10      45.51       5.10       2.77  168301.00
2021 12 04 04 58 00 000       -1.78       2.98      -1.25    -527.50      48.07       4.59       2.91  176489.00
2021 12 04 04 59 00 000       -1.46       3.76      -0.29    -526.60      52.41       3.81       3.12  190135.00
2021 12 04 05 00 00 000       -1.84       3.43      -0.07    -526.80      48.03       6.94       2.95  195360.00
2021 12 04 05 01 00 000       -2.34       3.13       0.01    -527.00      43.66      10.08       2.77  200585.00
2021 12 04 05 02 00 000       -2.37       3.11       0.11    -527.00      43.67      10.05       2.77  200585.00
2021 12 04 05 03 00 000       -2.22       2.95      -0.14    -527.15      44.64       6.33       2.75  190340.50
2021 12 04 05 04 00 000       -2.14       3.23      -0.20    -527.30      45.60       2.60       2.73  180096.00
2021 12 04 05 05 00 000       -1.89       3.35      -0.01    -527.30      45.61       2.57       2.73  180096.00
2021 12 04 05 06 00 000       -2.51       2.77      -0.38    -526.23      46.27       2.87       2.74  190741.00
2021 12 04 05 07 00 000       -2.51       2.69      -0.45    -525.17      46.93       3.17       2.76  201386.00
2021 12 04 05 08 00 000       -2.85       2.57      -0.38    -524.10      47.59       3.46       2.77  212031.00
2021 12 04 05 09 00 000       -2.65       2.76      -0.28    -524.10      47.59       3.43       2.77  212031.00
2021 12 04 05 10 00 000       -2.74       2.66      -0.13    -524.10      47.59       3.39       2.77  212031.00
2021 12 04 05 11 00 000       -3.10       2.11       0.06    -523.50      42.52       4.85       2.82  225240.50
2021 12 04 05 12 00 000       -2.83       2.45       0.02    -522.90      37.45       6.33       2.87  238450.00
2021 12 04 05 13 00 000       -2.94       2.50      -0.10    -522.90      37.45       6.30       2.87  238450.00
2021 12 04 05 14 00 000       -2.92       2.31      -0.45    -522.90      53.36       8.19       2.70  224236.00
2021 12 04 05 15 00 000       -2.90       2.31      -0.71    -523.80      52.50       6.56       2.78  223927.00
2021 12 04 05 16 00 000       -2.62       2.67      -0.51    -525.70      49.33       5.00       2.81  223212.00
2021 12 04 05 17 00 000       -2.28       3.18      -0.38    -527.10      46.65       5.91       2.76  214156.00
2021 12 04 05 18 00 000       -2.19       3.27      -0.34    -529.60      37.10      10.06       2.82  154902.00
2021 12 04 05 19 00 000       -2.44       3.11      -0.59    -529.60      37.11      10.03       2.82  154902.00
2021 12 04 05 20 00 000       -2.39       3.00      -0.60    -528.70      41.99       7.78       2.83  168114.00
2021 12 04 05 21 00 000       -2.09       3.10      -0.46    -527.80      46.86       5.52       2.84  181326.00
2021 12 04 05 22 00 000       -2.55       2.70      -0.84    -526.90      51.74       3.25       2.85  194538.00
2021 12 04 05 23 00 000       -3.05       2.02      -1.31    -523.70      58.60      16.36       3.04  221424.00
2021 12 04 05 24 00 000       -2.95       2.19      -1.62    -522.10      62.08      23.03       3.13  234969.00
2021 12 04 05 25 00 000       -3.05       2.13      -1.57    -516.40      61.48      18.72       3.08  198916.00
2021 12 04 05 26 00 000       -2.81       2.53      -1.43    -516.40      61.49      18.68       3.08  198916.00
2021 12 04 05 27 00 000       -2.67       2.77      -1.29    -520.70      69.49      12.50       2.70  188038.00
2021 12 04 05 28 00 000       -2.33       2.95      -1.16    -522.50      62.74       8.53       2.81  169340.00
2021 12 04 05 29 00 000       -2.04       2.89      -1.30    -523.90      58.73       6.33       2.84  161333.00
2021 12 04 05 30 00 000       -2.12       2.87      -1.47    -522.20      50.63       2.30       2.79  147941.00
2021 12 04 05 31 00 000       -1.87       2.84      -1.61    -522.20      50.64       2.26       2.79  147941.00
2021 12 04 05 32 00 000       -1.81       2.67      -1.42    -520.80      54.81       3.42       2.85  179107.00
2021 12 04 05 33 00 000       -1.66       2.86      -1.35    -520.80      54.81       3.38       2.85  179106.00
2021 12 04 05 34 00 000       -2.18       2.72      -1.27    -518.30      56.67       1.79       2.91  172476.00
2021 12 04 05 35 00 000       -2.10       2.74      -1.24    -520.60      53.21       1.14       2.82  165710.00
2021 12 04 05 36 00 000       -1.78       2.88      -0.62    -518.90      54.04       1.76       2.79  165712.00
2021 12 04 05 37 00 000       -2.92       3.14      -1.12    -520.40      50.84     -10.51       2.28  112281.00
2021 12 04 05 38 00 000       -2.85       3.10      -1.37    -520.40      50.84     -10.55       2.28  112281.00
2021 12 04 05 39 00 000       -2.42       2.86      -0.98    -515.55      53.86      -7.28       2.12  109045.00
2021 12 04 05 40 00 000       -2.31       3.88       0.04    -510.70      56.90      -4.01       1.96  105809.00
2021 12 04 05 41 00 000       -2.03       4.55       1.06    -511.70      56.18      -3.52       2.01  107750.00
2021 12 04 05 42 00 000       -2.02       4.16       0.73    -517.30      53.23       0.33       2.38  128133.00
2021 12 04 05 43 00 000       -1.80       3.97       1.62    -519.50      54.66       0.33       2.69  164632.00
2021 12 04 05 44 00 000       -1.84       4.68       1.34    -511.60      56.38       3.53       2.14  109519.00
2021 12 04 05 45 00 000       -1.72       4.53       1.07    -510.40      52.17       2.74       2.29  124410.00
2021 12 04 05 46 00 000       -1.85       4.54       0.65    -513.70      57.20       5.63       1.93  117933.00
2021 12 04 05 47 00 000       -1.61       4.49       0.60    -511.50      46.64       4.61       2.47  152275.00
2021 12 04 05 48 00 000       -1.32       4.47      -0.03    -510.90      44.81       3.49       2.58  159031.00
2021 12 04 05 49 00 000       -1.40       4.40      -1.23    -503.70      22.79       7.51       2.25   91143.00
2021 12 04 05 50 00 000       -1.21       4.56      -0.28    -505.70      32.25       4.78       2.26  106373.00
2021 12 04 05 51 00 000       -1.31       4.56      -1.17    -508.10      43.96       1.52       2.28  125526.00
2021 12 04 05 52 00 000       -1.35       4.44      -0.50    -506.20      44.66      -0.69       2.27  117454.00
2021 12 04 05 53 00 000       -1.09       4.11      -1.42    -506.80      44.97      -0.17       2.39  119851.00
2021 12 04 05 54 00 000       -1.43       4.59      -1.54    -505.90      40.77      11.81       2.02  121716.00
2021 12 04 05 55 00 000       -1.85       4.06      -1.43    -505.80      40.48      12.34       2.00  121534.00
2021 12 04 05 56 00 000       -1.77       4.27      -1.40    -503.30      40.10       1.90       2.17  153375.00
2021 12 04 05 57 00 000       -2.19       4.01      -1.97    -503.10      39.63       2.06       2.17  151651.00
2021 12 04 05 58 00 000       -2.25       3.67      -2.63    -497.90      27.19       7.72       2.10  106879.00
2021 12 04 05 59 00 000       -2.40       3.80      -2.86    -497.60      26.35       8.07       2.10  103895.00
2021 12 04 06 00 00 000       -2.32       3.67      -2.28    -507.70      38.86       4.77       2.00  112108.00
2021 12 04 06 01 00 000       -1.40       4.58      -0.58    -517.80      51.36       1.45       1.90  120321.00
2021 12 04 06 02 00 000       -1.52       4.53      -0.29    -517.60      43.73       4.56       1.84  110363.00
2021 12 04 06 03 00 000       -1.38       4.56      -0.20    -513.60      41.40       3.05       1.80  104333.00
2021 12 04 06 04 00 000       -0.83       4.39      -0.49    -521.50      44.44       5.98       1.73   97467.00
2021 12 04 06 05 00 000       -0.43       3.62      -0.51    -521.90      36.73       9.44       1.81   95183.50
2021 12 04 06 06 00 000       -0.02       3.96      -1.09    -522.30      29.03      12.91       1.90   92900.00
2021 12 04 06 07 00 000       -0.21       4.01      -1.13    -521.60      29.17       9.49       1.87   98008.00
2021 12 04 06 08 00 000        0.04       3.76      -1.76    -520.60      27.39       8.71       1.83   93296.00
2021 12 04 06 09 00 000       -0.41       3.63      -0.86    -518.50      26.75       5.56       1.89  105034.00
2021 12 04 06 10 00 000       -0.45       3.72      -0.55    -511.10      21.61       3.84       2.11  113174.00
2021 12 04 06 11 00 000        0.65       2.86      -0.20    -515.10      27.25      -5.00       2.05   99406.00
2021 12 04 06 12 00 000       -0.29       2.64      -1.21    -515.30      27.46      -5.47       2.05   98746.00
2021 12 04 06 13 00 000       -0.54       2.31      -1.84    -512.80      26.94      -1.09       2.29  130259.00
2021 12 04 06 14 00 000       -0.87       2.34      -1.99    -510.30      26.42       3.28       2.52  161772.00
2021 12 04 06 15 00 000       -0.93       2.17      -2.11    -510.30      26.43       3.26       2.52  161772.00
2021 12 04 06 16 00 000       -0.95       2.05      -2.20    -507.95      23.29       2.88       2.41  158520.50
2021 12 04 06 17 00 000       -0.82       1.82      -1.95    -505.60      20.15       2.50       2.30  155269.00
2021 12 04 06 18 00 000       -1.55       1.72      -2.24    -505.60      20.15       2.49       2.30  155269.00
2021 12 04 06 19 00 000       -1.86       1.14      -2.02    -505.60      20.15       2.47       2.30  155269.00
2021 12 04 06 20 00 000       -0.68       1.81      -1.20    -502.80      22.12       4.75       2.43  149113.00
2021 12 04 06 21 00 000       -0.13       2.30      -1.04    -500.00      24.10       7.02       2.55  142957.00
2021 12 04 06 22 00 000       -0.16       3.15      -1.00    -500.00      24.10       7.00       2.55  142957.00
2021 12 04 06 23 00 000        0.01       3.27      -0.51    -500.00      24.11       6.99       2.55  142957.00
2021 12 04 06 24 00 000        0.01       2.63      -0.42    -498.94      23.90       4.25       2.59  138070.40
2021 12 04 06 25 00 000       -0.05       2.96      -0.52    -497.88      23.68       1.52       2.63  133183.80
2021 12 04 06 26 00 000       -0.58       3.05      -0.69    -496.82      23.46      -1.21       2.68  128297.20
2021 12 04 06 27 00 000       -0.88       2.70      -0.74    -495.76      23.23      -3.94       2.72  123410.60
2021 12 04 06 28 00 000       -0.86       3.12      -0.80    -494.70      23.01      -6.67       2.76  118524.00
2021 12 04 06 29 00 000       -0.84       3.07      -0.90    -495.30      22.38      -7.17       2.68  119605.00
2021 12 04 06 30 00 000       -1.06       3.17      -0.74    -494.30      20.41      -8.69       2.76  124416.00
2021 12 04 06 31 00 000       -1.06       3.22      -0.57    -493.80      20.28      -8.79       2.81  124975.00
2021 12 04 06 32 00 000       -1.03       3.23      -0.22    -493.10      17.51      -4.19       2.85  121534.00
2021 12 04 06 33 00 000       -1.15       3.39      -0.43    -493.10      17.51      -4.20       2.85  121534.00
2021 12 04 06 34 00 000       -1.35       3.47      -0.40    -491.30      19.50      -9.48       2.75  113073.00
2021 12 04 06 35 00 000       -2.39       3.17      -0.09    -490.80      20.02     -10.84       2.73  110930.00
2021 12 04 06 36 00 000       -2.81       3.17       0.07    -484.40      23.40     -15.82       3.00  144432.00
