omni_ideal.log GSM

#COORD
GSM

#DELAY
1800
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
 2024  5 13  5 14  0   0   -1.11    5.98   -6.33   766.20    -5.40    18.80     7.08      52579.0
 2024  5 13  5 15  0   0    0.38    3.04   -4.98   769.20    -8.60    18.00     7.66      55359.0
 2024  5 13  5 16  0   0    2.07    2.43   -5.12   775.60   -15.40    16.30     8.88      61180.0
 2024  5 13  5 17  0   0   -0.77    3.50   -5.21   775.60   -15.40    16.30     8.88      61180.0
 2024  5 13  5 20  0   0   -0.91    3.13   -4.80   776.10    -8.90     7.00     8.62      62582.0
 2024  5 13  5 21  0   0   -1.83    3.18   -4.19   776.30    -8.90     7.00     8.60      62646.0
 2024  5 13  5 25  0   0   -2.50    4.12   -4.52   761.40   -10.40    -2.10     8.30      57361.0
 2024  5 13  5 26  0   0   -1.15    3.25   -6.84   764.60   -11.20     9.10     8.13      52924.0
 2024  5 13  5 27  0   0   -0.74    3.28   -7.73   771.00    22.60    15.70     8.12      48744.0
 2024  5 13  5 28  0   0   -0.49    2.68   -7.98   768.30     1.40    24.70     8.06      47145.0
 2024  5 13  5 29  0   0    1.49    1.42   -7.94   767.40    -5.90    26.90     8.04      46974.0
 2024  5 13  5 30  0   0   -2.64    4.00   -2.82   756.90   -26.90    10.60     8.32      67760.0
 2024  5 13  5 31  0   0   -4.79    5.49   -1.82   756.60   -18.30    14.50     7.97      65608.0
 2024  5 13  5 32  0   0   -4.98    4.43   -2.56   757.10    -9.00    22.00     7.81      62628.0
 2024  5 13  5 33  0   0   -4.64    4.24   -3.54   759.80    -6.40    43.30     9.03      61459.0
 2024  5 13  5 34  0   0   -4.79    4.57   -3.63   759.70   -12.00    36.50     8.68      67782.0
 2024  5 13  5 35  0   0   -4.30    4.65   -4.14   760.60   -12.50    36.40     8.85      69812.0
 2024  5 13  5 36  0   0   -4.91    5.00   -3.58   763.40   -17.10    28.80     8.86      76089.0
 2024  5 13  5 37  0   0   -4.88    3.87   -5.94   763.10   -17.50    33.70     8.08      66041.0
 2024  5 13  5 38  0   0   -4.91    3.74   -5.98   763.10   -15.60    44.30     7.61      53295.0
 2024  5 13  5 40  0   0   -4.70    4.56   -5.75   765.70   -14.70    39.10     6.78      50042.0
 2024  5 13  5 41  0   0   -4.95    4.55   -5.30   765.20   -15.60    41.30     7.00      51642.0
 2024  5 13  5 42  0   0   -5.24    4.31   -5.35   764.40   -16.10    46.00     7.36      53894.0
 2024  5 13  5 43  0   0   -5.07    4.21   -5.46   764.60   -17.40    47.50     7.48      55085.0
 2024  5 13  5 44  0   0   -5.25    4.00   -5.47   764.20   -18.00    47.40     7.40      61108.0
 2024  5 13  5 45  0   0   -5.11    4.52   -5.25   762.50   -15.20    47.10     6.70      73953.0
 2024  5 13  5 46  0   0   -4.91    4.59   -5.33   765.00   -17.10    45.80     6.46      52618.0
 2024  5 13  5 47  0   0   -4.18    4.49   -6.15   763.30   -20.50    45.40     6.50      52788.0
 2024  5 13  5 48  0   0   -3.51    4.86   -6.70   765.00   -19.70    38.70     5.56      47262.0
 2024  5 13  5 49  0   0   -3.52    4.77   -6.84   770.30   -13.20    31.40     4.32      35896.0
